temperature_celsius,humidity_percent,pressure_hpa,wind_speed_kmh,precipitation_mm,solar_radiation_wm2,soil_moisture_percent,air_quality_index,noise_level_db,traffic_count
28.2,71.6,1190.0,94.9,56.3,0.0,100.0,0.0,-391.1,12646.0
14.0,25.9,1150.0,89.1,52.5,0.0,100.0,0.0,-286.9,9762.0
28.1,71.2,886.0,-57.1,0.0,3350.0,0.0,1080.0,457.7,0.0
23.2,54.9,980.0,-5.3,0.0,1056.0,5.5,0.0,-2008.4,40750.0
28.1,72.6,1126.0,63.9,36.8,0.0,100.0,0.0,-616.3,15911.0
27.9,69.2,1088.0,44.0,26.4,0.0,87.7,1820.0,754.2,0.0
27.9,66.4,999.0,0.7,0.0,906.0,15.4,0.0,-238.3,5798.0
26.3,65.3,831.0,-82.9,0.0,4220.0,0.0,0.0,-118.2,31.0
35.5,94.0,1132.0,58.2,34.4,0.0,100.0,0.0,-1197.0,27635.0
33.2,86.5,1091.0,40.8,23.4,0.0,79.7,2534.0,1049.3,0.0
25.1,61.4,1050.0,27.7,16.0,0.0,59.5,0.0,-370.9,9451.0
16.9,37.1,1167.0,95.6,56.5,0.0,100.0,267.0,109.2,2202.0
23.5,54.3,1154.0,81.5,48.1,0.0,100.0,0.0,-667.0,17377.0
25.3,60.6,1127.0,66.0,38.5,0.0,100.0,2339.0,953.0,0.0
15.4,28.9,843.0,-63.7,0.0,3072.0,0.0,0.0,-725.8,12474.0
14.4,29.4,1034.0,31.0,17.7,0.0,63.7,0.0,-769.3,17184.0
27.1,66.8,1118.0,59.2,35.3,0.0,100.0,0.0,-1919.8,41798.0
23.1,54.5,834.0,-74.7,0.0,3849.0,0.0,1909.0,778.4,0.0
21.7,50.9,992.0,2.5,0.6,585.0,19.4,0.0,-845.0,17748.0
29.3,76.0,1031.0,14.1,7.3,513.0,37.7,0.0,-179.3,5267.0
31.6,77.1,937.0,-33.4,0.0,2535.0,0.0,3487.0,1425.9,0.0
23.9,58.2,918.0,-36.5,0.0,2326.0,0.0,0.0,-1629.3,31981.0
19.9,43.1,903.0,-39.3,0.0,2298.0,0.0,1791.0,727.9,0.0
24.6,59.0,979.0,-4.8,0.0,1077.0,6.6,1121.0,469.3,0.0
25.1,59.5,842.0,-76.4,0.0,3951.0,0.0,4450.0,1801.4,0.0
32.8,82.7,967.0,-20.1,0.0,1996.0,0.0,0.0,-490.7,10186.0
21.8,50.3,976.0,-5.0,0.0,910.0,4.8,0.0,-139.8,3343.0
21.7,51.9,1148.0,79.6,46.5,0.0,100.0,3874.0,1563.6,0.0
18.0,41.5,1095.0,58.5,34.3,0.0,100.0,0.0,-1139.5,25753.0
28.4,68.3,1176.0,87.9,52.0,0.0,100.0,0.0,-84.9,6237.0
30.4,75.4,1044.0,19.5,10.5,306.0,46.3,0.0,-202.7,5941.0
34.6,85.5,974.0,-17.8,0.0,1999.0,0.0,792.0,352.6,0.0
26.2,64.4,872.0,-62.7,0.0,3474.0,0.0,1666.0,689.5,0.0
24.8,62.1,1087.0,46.2,27.2,0.0,89.1,2449.0,1000.6,0.0
25.2,58.3,895.0,-50.0,0.0,2891.0,0.0,0.0,-275.1,4471.0
25.5,64.6,887.0,-52.5,0.0,3102.0,0.0,1573.0,648.7,0.0
32.3,81.7,967.0,-19.7,0.0,2029.0,0.0,2171.0,907.5,0.0
21.4,51.0,1086.0,50.8,28.4,0.0,93.6,283.0,126.6,248.0
19.6,42.0,908.0,-37.7,0.0,2123.0,0.0,1845.0,745.9,0.0
14.2,24.7,1047.0,38.0,22.0,0.0,74.1,0.0,-974.1,21487.0
26.9,63.9,1058.0,31.5,17.8,0.0,62.9,0.0,-722.2,16677.0
20.9,48.5,1034.0,24.6,13.2,0.0,52.5,0.0,-4.7,1816.0
31.5,78.9,1064.0,27.9,15.8,44.0,59.3,2617.0,1078.1,0.0
22.5,47.9,1002.0,6.7,4.0,435.0,24.1,0.0,-2621.1,53490.0
24.2,57.1,983.0,-3.5,0.0,1010.0,9.9,0.0,-420.9,9133.0
31.5,80.8,1105.0,50.6,28.6,0.0,94.2,3230.0,1326.3,0.0
21.6,51.0,1062.0,37.2,21.8,0.0,73.6,0.0,-65.0,3552.0
24.7,58.3,1005.0,6.1,2.9,596.0,25.0,4422.0,1787.1,0.0
16.6,34.3,995.0,9.5,4.7,190.0,29.9,1648.0,661.9,0.0
29.0,71.6,945.0,-27.9,0.0,2169.0,0.0,34.0,41.6,0.0
28.1,68.2,1119.0,60.6,35.1,0.0,100.0,0.0,-411.6,11647.0
28.4,75.5,951.0,-25.4,0.0,2115.0,0.0,0.0,-1039.1,20819.0
28.0,64.8,1069.0,35.2,20.1,0.0,71.8,1974.0,814.9,0.0
14.8,28.4,904.0,-34.0,0.0,1857.0,0.0,0.0,-501.1,9096.0
28.8,70.6,842.0,-78.7,0.0,4175.0,0.0,0.0,-1404.6,25994.0
27.1,67.5,984.0,-4.3,0.0,1187.0,7.3,0.0,-1132.9,23451.0
27.3,67.4,1086.0,44.2,24.8,0.0,82.1,2059.0,848.5,0.0
32.3,79.7,769.0,-119.5,0.0,5905.0,0.0,1723.0,724.4,0.0
28.0,70.0,1290.0,146.2,87.0,0.0,100.0,0.0,-977.5,26346.0
37.2,92.5,999.0,-8.0,0.0,1656.0,1.4,1702.0,725.6,0.0
21.4,53.1,797.0,-95.2,0.0,4568.0,0.0,0.0,-1967.3,36301.0
28.5,71.5,957.0,-22.2,0.0,1911.0,0.0,4088.0,1661.2,0.0
28.0,73.5,899.0,-49.6,0.0,3095.0,0.0,0.0,-371.2,6446.0
14.4,29.2,998.0,12.6,6.4,16.0,34.6,2124.0,849.3,0.0
24.6,59.8,1042.0,23.5,13.5,0.0,53.1,0.0,-768.8,17261.0
26.1,62.6,932.0,-32.1,0.0,2199.0,0.0,0.0,-742.6,14581.0
23.9,58.9,959.0,-17.2,0.0,1537.0,0.0,0.0,-1593.9,32093.0
18.3,38.1,785.0,-97.8,0.0,4498.0,0.0,0.0,-690.4,10517.0
21.4,50.4,953.0,-16.9,0.0,1483.0,0.0,0.0,-1868.4,37436.0
22.6,51.2,934.0,-27.9,0.0,1889.0,0.0,0.0,-2030.7,40297.0
32.1,82.7,983.0,-11.8,0.0,1653.0,0.0,1573.0,665.6,0.0
28.1,70.4,846.0,-75.8,0.0,4076.0,0.0,0.0,-619.1,10330.0
34.8,88.9,1094.0,40.1,23.2,0.0,77.7,1727.0,730.3,0.0
17.2,34.8,947.0,-15.8,0.0,1216.0,0.0,543.0,225.3,0.0
26.8,61.2,983.0,-7.2,0.0,1240.0,4.1,0.0,-1950.6,39758.0
25.6,62.3,1064.0,34.0,20.1,0.0,69.0,1778.0,729.9,0.0
21.5,49.1,989.0,2.8,0.6,693.0,17.1,0.0,-360.8,8121.0
21.5,49.0,1092.0,51.7,29.9,0.0,96.3,0.0,-607.8,15027.0
26.2,61.6,876.0,-59.3,0.0,3302.0,0.0,0.0,-1140.2,21375.0
23.5,58.8,923.0,-35.5,0.0,2265.0,0.0,477.0,207.2,0.0
29.9,75.8,1009.0,1.7,0.8,998.0,19.8,101.0,72.0,0.0
19.5,42.8,906.0,-37.7,0.0,2240.0,0.0,1509.0,615.0,0.0
15.2,34.2,1246.0,134.6,79.4,0.0,100.0,0.0,-468.8,15300.0
27.8,70.3,920.0,-40.2,0.0,2629.0,0.0,0.0,-15.7,0.0
28.8,72.8,912.0,-45.0,0.0,2835.0,0.0,0.0,-449.6,8279.0
28.1,71.2,1060.0,30.6,17.7,0.0,62.7,0.0,-232.4,6852.0
30.1,76.1,1029.0,13.7,6.7,616.0,38.1,624.0,281.5,0.0
32.0,82.8,874.0,-66.2,0.0,3874.0,0.0,0.0,-909.8,16698.0
21.1,46.1,937.0,-23.7,0.0,1665.0,0.0,0.0,-2598.2,51790.0
27.5,65.2,837.0,-80.7,0.0,4226.0,0.0,0.0,-1720.4,32174.0
30.3,72.7,1045.0,20.2,11.7,230.0,46.0,2798.0,1148.2,0.0
22.8,52.8,956.0,-16.4,0.0,1480.0,0.0,0.0,-363.9,7385.0
30.6,76.3,1068.0,32.0,18.7,0.0,66.1,0.0,-409.0,10593.0
23.2,54.7,820.0,-83.3,0.0,4160.0,0.0,0.0,-215.4,1789.0
31.1,78.4,1130.0,62.7,37.0,0.0,100.0,0.0,-627.1,16224.0
16.3,36.9,1095.0,58.8,34.8,0.0,100.0,698.0,283.2,0.0
23.5,55.9,983.0,-5.4,0.0,1017.0,5.0,0.0,-614.6,12995.0
17.0,35.3,996.0,10.1,4.1,173.0,28.1,1463.0,587.8,0.0
31.3,79.0,1064.0,28.8,15.9,1.0,58.8,0.0,-954.2,21368.0
36.2,93.7,1113.0,48.9,28.5,0.0,91.7,0.0,-642.5,16132.0
25.2,63.2,1109.0,58.4,34.4,0.0,100.0,1333.0,554.0,0.0
27.5,65.3,959.0,-18.2,0.0,1685.0,0.0,277.0,135.3,0.0
26.2,61.1,1006.0,6.1,2.3,696.0,24.5,3261.0,1326.1,0.0
17.5,34.5,914.0,-30.8,0.0,1817.0,0.0,774.0,312.7,0.0
21.5,48.8,881.0,-51.6,0.0,2795.0,0.0,0.0,-577.7,10232.0
34.1,87.9,1005.0,-1.4,0.0,1354.0,10.9,0.0,-1496.7,31091.0
21.8,53.8,1002.0,6.4,2.7,492.0,26.1,3482.0,1408.7,0.0
24.0,59.6,1039.0,23.4,12.9,0.0,51.5,176.0,90.3,83.0
27.9,65.7,878.0,-59.1,0.0,3400.0,0.0,2777.0,1134.4,0.0
22.7,53.4,913.0,-36.5,0.0,2275.0,0.0,662.0,280.3,0.0
24.1,60.2,1005.0,7.7,3.5,581.0,24.7,1551.0,641.5,0.0
24.3,58.1,989.0,-0.8,0.0,914.0,11.4,5647.0,2277.4,0.0
24.5,57.7,928.0,-32.9,0.0,2226.0,0.0,0.0,-1517.5,29929.0
28.9,70.1,961.0,-20.3,0.0,1906.0,0.0,3017.0,1236.1,0.0
13.3,27.1,1082.0,54.8,32.4,0.0,100.0,0.0,-1771.7,38112.0
19.3,45.7,953.0,-14.0,0.0,1285.0,0.0,0.0,-685.7,13827.0
21.7,53.6,1021.0,17.2,9.5,94.0,41.0,0.0,-435.4,10152.0
23.3,54.8,960.0,-13.7,0.0,1339.0,0.0,0.0,-716.5,14603.0
19.6,42.3,893.0,-43.6,0.0,2458.0,0.0,2264.0,912.6,0.0
16.4,33.1,936.0,-20.5,0.0,1366.0,0.0,1308.0,524.2,0.0
40.2,104.6,1044.0,9.9,5.1,1090.0,29.1,0.0,-64.4,3183.0
21.4,46.8,941.0,-21.9,0.0,1686.0,0.0,0.0,-245.2,4774.0
31.4,76.0,870.0,-66.5,0.0,3843.0,0.0,2430.0,1000.8,0.0
29.8,72.9,1250.0,122.8,72.4,0.0,100.0,1356.0,573.7,0.0
28.2,69.1,847.0,-75.6,0.0,4067.0,0.0,2169.0,895.6,0.0
33.0,84.2,1104.0,47.6,27.5,0.0,92.2,0.0,-762.8,18383.0
26.6,67.7,899.0,-49.5,0.0,2978.0,0.0,2123.0,873.7,0.0
20.1,45.7,923.0,-28.3,0.0,1763.0,0.0,0.0,-835.4,16282.0
23.7,57.8,1032.0,21.2,11.1,34.0,45.4,0.0,-353.6,8767.0
24.2,60.3,954.0,-17.7,0.0,1606.0,0.0,0.0,-13.8,455.0
19.4,45.9,1013.0,14.1,7.4,174.0,37.1,0.0,4.6,1169.0
16.0,34.6,1093.0,59.0,34.6,0.0,100.0,4543.0,1819.8,0.0
33.2,83.6,872.0,-68.0,0.0,3903.0,0.0,266.0,142.5,0.0
25.7,62.1,938.0,-28.6,0.0,2072.0,0.0,0.0,-634.9,12525.0
24.9,60.9,876.0,-59.8,0.0,3276.0,0.0,4228.0,1710.6,0.0
31.8,79.5,1054.0,24.1,13.4,172.0,51.2,1519.0,640.8,0.0
15.4,32.1,1012.0,20.0,10.1,0.0,44.0,0.0,-1115.8,23624.0
23.5,56.1,942.0,-23.9,0.0,1826.0,0.0,0.0,-728.9,14488.0
26.2,58.1,1001.0,3.0,1.3,753.0,20.5,1901.0,778.8,0.0
31.0,77.1,953.0,-25.9,0.0,2199.0,0.0,0.0,-934.1,18794.0
25.8,65.0,1035.0,20.4,11.4,155.0,47.2,0.0,-189.8,5576.0
32.4,79.7,1006.0,-1.7,0.0,1284.0,10.1,0.0,-710.2,15319.0
32.8,82.9,1042.0,16.9,8.4,560.0,40.6,351.0,174.9,0.0
22.6,51.3,1049.0,28.3,16.8,0.0,61.4,3154.0,1275.6,0.0
25.2,61.4,824.0,-84.9,0.0,4307.0,0.0,2257.0,923.3,0.0
24.3,55.3,1112.0,61.0,36.0,0.0,100.0,2766.0,1124.4,0.0
29.9,77.9,979.0,-12.8,0.0,1585.0,0.0,1057.0,455.6,0.0
22.5,51.3,1060.0,36.3,20.9,0.0,71.7,424.0,183.5,0.0
20.2,42.8,1248.0,133.7,79.0,0.0,100.0,0.0,-410.3,14234.0
20.5,47.5,1015.0,14.7,7.7,144.0,36.8,1183.0,482.7,0.0
26.2,59.8,1084.0,45.1,26.3,0.0,86.8,3672.0,1490.9,0.0
19.4,44.4,1128.0,74.1,43.2,0.0,100.0,0.0,-687.0,17430.0
27.9,71.3,1226.0,112.2,67.2,0.0,100.0,0.0,-175.3,9027.0
20.8,44.9,965.0,-8.8,0.0,1066.0,0.7,635.0,263.9,0.0
27.8,65.9,988.0,-5.2,0.0,1223.0,5.0,452.0,206.2,0.0
19.7,43.0,956.0,-11.5,0.0,1108.0,0.0,5439.0,2181.7,0.0
15.6,34.9,975.0,0.8,0.0,606.0,15.3,1704.0,682.5,0.0
32.9,79.7,1076.0,33.7,18.8,0.0,66.3,0.0,-291.1,8445.0
21.5,48.9,954.0,-17.6,0.0,1388.0,0.0,5140.0,2068.0,0.0
35.2,87.7,943.0,-32.8,0.0,2649.0,0.0,2703.0,1119.4,0.0
21.4,50.6,1008.0,11.0,5.3,307.0,31.9,2911.0,1175.6,0.0
18.2,38.2,1144.0,83.1,49.1,0.0,100.0,3121.0,1251.0,0.0
24.3,57.3,905.0,-43.3,0.0,2554.0,0.0,0.0,-745.4,14075.0
17.7,41.2,940.0,-18.2,0.0,1398.0,0.0,0.0,-1271.5,25279.0
30.9,78.3,938.0,-33.5,0.0,2525.0,0.0,0.0,-902.7,17863.0
22.6,51.8,1075.0,44.1,25.2,0.0,84.2,0.0,-286.8,8254.0
20.5,47.1,1021.0,18.1,9.8,15.0,42.3,229.0,104.2,0.0
27.8,68.0,973.0,-12.9,0.0,1548.0,0.0,0.0,-839.8,17285.0
26.1,62.2,965.0,-14.2,0.0,1447.0,0.0,2072.0,849.4,0.0
21.6,49.7,902.0,-41.3,0.0,2371.0,0.0,0.0,-756.9,14250.0
36.3,93.4,1011.0,-3.1,0.0,1451.0,11.5,82.0,76.4,0.0
19.3,41.5,1041.0,29.8,17.2,0.0,61.7,0.0,-274.4,7374.0
16.6,38.9,1067.0,45.2,26.2,0.0,87.5,0.0,-363.4,9704.0
20.1,41.7,1011.0,13.9,7.2,139.0,36.1,0.0,-239.9,6045.0
22.2,51.6,833.0,-74.9,0.0,3819.0,0.0,0.0,-1049.2,18783.0
20.8,49.9,1027.0,21.1,11.9,0.0,47.4,0.0,-1734.0,36231.0
21.1,48.1,1020.0,17.9,9.8,0.0,45.5,0.0,-316.4,7812.0
21.3,53.1,1054.0,32.7,19.3,0.0,69.8,0.0,-967.0,21437.0
15.0,31.8,1009.0,18.4,10.2,0.0,42.6,315.0,124.4,0.0
22.9,55.8,996.0,4.6,1.9,625.0,21.4,0.0,-496.2,10933.0
21.2,47.8,1158.0,86.2,50.3,0.0,100.0,0.0,-681.8,17791.0
22.1,52.1,1133.0,73.4,42.3,0.0,100.0,3974.0,1602.2,0.0
32.7,84.6,973.0,-18.4,0.0,1938.0,0.0,0.0,-802.9,16506.0
16.6,34.5,1001.0,12.8,7.0,16.0,33.9,0.0,-849.3,18041.0
29.2,73.5,977.0,-12.4,0.0,1548.0,0.0,0.0,-217.8,4949.0
28.7,71.0,1045.0,23.1,12.6,130.0,50.1,336.0,162.3,0.0
16.7,39.4,783.0,-96.4,0.0,4482.0,0.0,0.0,-840.6,13567.0
25.5,62.4,1029.0,17.3,8.9,252.0,41.3,0.0,-604.3,13747.0
17.5,38.6,1186.0,103.4,61.8,0.0,100.0,641.0,261.7,0.0
30.9,78.1,956.0,-23.5,0.0,2042.0,0.0,0.0,-1240.0,25023.0
34.0,84.6,1143.0,66.3,38.8,0.0,100.0,314.0,159.1,703.0
21.6,50.2,1089.0,51.3,29.5,0.0,98.5,0.0,-441.4,11621.0
26.4,65.5,1011.0,6.9,2.9,733.0,25.2,0.0,-319.6,7624.0
21.2,49.5,848.0,-68.6,0.0,3506.0,0.0,766.0,320.3,0.0
25.9,65.0,1230.0,117.2,69.3,0.0,100.0,0.0,-375.8,13137.0
12.8,24.3,1101.0,65.3,38.4,0.0,100.0,0.0,-342.5,9888.0
19.2,42.0,865.0,-58.2,0.0,2977.0,0.0,286.0,120.1,0.0
30.7,78.0,1101.0,47.9,27.6,0.0,90.6,989.0,427.5,0.0
34.1,85.9,1150.0,68.8,40.9,0.0,100.0,1683.0,710.3,0.0
27.1,64.7,1136.0,71.3,40.8,0.0,100.0,674.0,293.8,0.0
22.6,49.8,1033.0,21.9,11.9,0.0,49.4,1868.0,762.7,0.0
22.5,53.8,1078.0,44.6,26.0,0.0,84.3,3540.0,1429.7,0.0
23.8,53.7,983.0,-4.9,0.0,1058.0,8.6,661.0,281.3,0.0
23.7,56.0,1079.0,42.7,25.0,0.0,83.5,0.0,-599.4,14587.0
23.8,53.8,853.0,-68.6,0.0,3579.0,0.0,0.0,-114.5,382.0
29.1,71.5,885.0,-60.2,0.0,3434.0,0.0,1802.0,748.2,0.0
26.3,61.5,1192.0,99.2,57.8,0.0,100.0,2673.0,1090.7,0.0
12.4,18.2,990.0,11.9,6.1,0.0,34.3,0.0,-1895.1,38777.0
21.5,47.4,1053.0,33.4,19.2,0.0,67.5,21.0,23.0,1635.0
21.2,48.3,1067.0,39.5,22.7,0.0,76.5,1407.0,573.3,0.0
30.6,77.3,1089.0,41.4,24.4,0.0,81.6,0.0,-301.0,8831.0
28.6,68.4,1079.0,40.3,22.3,0.0,77.4,2001.0,826.0,0.0
29.8,73.6,990.0,-6.5,0.0,1323.0,2.9,0.0,-1323.9,27363.0
30.1,75.1,993.0,-4.0,0.0,1272.0,6.5,144.0,85.1,0.0
23.6,59.0,1187.0,97.4,57.4,0.0,100.0,405.0,178.6,1161.0
14.9,31.6,1071.0,48.1,28.6,0.0,92.5,610.0,247.2,0.0
28.2,69.1,981.0,-8.6,0.0,1343.0,1.2,0.0,-309.8,6879.0
19.5,44.2,1039.0,29.4,16.1,0.0,59.0,1457.0,590.4,0.0
18.0,42.1,869.0,-55.6,0.0,2869.0,0.0,1044.0,426.0,0.0
24.1,56.7,967.0,-11.2,0.0,1302.0,0.0,0.0,-1062.5,21708.0
28.5,68.9,1004.0,1.7,0.6,961.0,17.3,2859.0,1170.1,0.0
17.7,36.9,1083.0,52.8,30.9,0.0,99.2,0.0,-489.6,12495.0
26.1,62.7,886.0,-54.0,0.0,3100.0,0.0,2070.0,851.0,0.0
23.5,55.3,1010.0,9.8,5.3,422.0,29.5,1126.0,468.1,0.0
21.1,46.7,882.0,-51.8,0.0,2808.0,0.0,1864.0,757.6,0.0
23.6,54.0,1017.0,14.2,7.7,258.0,37.0,6424.0,2585.8,0.0
30.2,73.7,904.0,-48.7,0.0,3067.0,0.0,0.0,-1098.6,21064.0
23.9,55.4,1060.0,34.2,19.9,0.0,68.9,1656.0,678.5,0.0
32.7,83.3,1049.0,18.7,10.7,410.0,46.3,0.0,-2933.5,60698.0
29.3,72.7,858.0,-72.1,0.0,3967.0,0.0,0.0,-747.0,13175.0
22.6,55.2,957.0,-15.5,0.0,1443.0,0.0,0.0,-71.0,1644.0
33.6,82.5,1166.0,78.6,46.6,0.0,100.0,0.0,-1212.0,28541.0
12.9,26.9,1044.0,38.2,20.9,0.0,72.5,0.0,-427.5,10462.0
20.5,45.3,1065.0,40.1,23.4,0.0,77.1,0.0,-1023.2,22785.0
19.3,42.0,1080.0,48.6,28.7,0.0,91.4,1144.0,469.6,0.0
25.8,63.8,1063.0,33.8,19.2,0.0,68.6,1195.0,501.3,0.0
22.7,52.6,942.0,-22.5,0.0,1728.0,0.0,3615.0,1461.7,0.0
14.0,26.8,1044.0,35.4,20.7,0.0,70.9,0.0,-1285.7,27598.0
25.9,62.3,890.0,-53.0,0.0,2997.0,0.0,0.0,-407.6,6986.0
24.0,55.2,871.0,-59.5,0.0,3201.0,0.0,2547.0,1034.6,0.0
26.8,64.6,1134.0,68.2,40.3,0.0,100.0,0.0,-1167.3,27086.0
29.9,71.1,1092.0,46.2,26.4,0.0,88.8,1305.0,549.8,0.0
34.9,85.8,840.0,-87.6,0.0,4792.0,0.0,3689.0,1513.0,0.0
20.5,45.6,936.0,-24.6,0.0,1718.0,0.0,0.0,-46.9,687.0
22.7,50.2,1060.0,36.6,20.3,0.0,71.1,0.0,-909.6,20432.0
29.1,74.4,1199.0,99.0,58.3,0.0,100.0,0.0,-1145.3,27993.0
23.4,54.4,977.0,-5.3,0.0,1098.0,2.4,17.0,24.6,106.0
9.2,12.8,1032.0,35.3,20.2,0.0,70.4,260.0,91.1,0.0
26.1,63.2,956.0,-19.4,0.0,1688.0,0.0,0.0,-384.1,7891.0
29.0,70.4,849.0,-76.0,0.0,4061.0,0.0,0.0,-618.7,10421.0
20.0,46.7,1125.0,70.3,41.4,0.0,100.0,2390.0,966.2,0.0
30.6,76.3,1087.0,42.3,24.7,0.0,82.3,0.0,-1268.4,28204.0
22.0,52.1,991.0,1.5,0.8,700.0,18.4,0.0,-381.5,8486.0
30.2,76.7,987.0,-7.4,0.0,1430.0,2.3,1642.0,688.3,0.0
27.5,71.2,932.0,-33.1,0.0,2365.0,0.0,0.0,-774.5,15129.0
21.1,44.7,1053.0,33.4,19.4,0.0,69.4,0.0,-1120.2,24482.0
27.5,63.1,906.0,-46.1,0.0,2841.0,0.0,4625.0,1876.0,0.0
19.3,43.5,1029.0,24.7,13.0,0.0,51.4,0.0,-3035.0,62339.0
33.6,86.9,1046.0,17.4,9.0,562.0,41.8,0.0,-1059.0,23133.0
23.1,51.9,1029.0,20.9,11.3,0.0,48.3,2586.0,1051.9,0.0
30.9,75.2,1169.0,81.4,48.5,0.0,100.0,4205.0,1715.2,0.0
36.5,93.2,1049.0,16.8,8.5,688.0,42.6,1102.0,482.6,0.0
23.8,57.5,925.0,-32.4,0.0,2177.0,0.0,0.0,-649.7,12592.0
27.7,70.2,1026.0,13.7,6.7,487.0,34.7,1345.0,565.1,0.0
22.5,54.0,1201.0,107.4,63.1,0.0,100.0,1889.0,769.0,0.0
21.8,51.0,889.0,-49.6,0.0,2759.0,0.0,0.0,-1459.4,28028.0
37.0,96.2,1048.0,15.1,8.1,768.0,39.1,2687.0,1119.4,0.0
26.8,63.5,1057.0,31.6,16.9,0.0,64.0,565.0,250.7,0.0
29.0,72.4,1026.0,12.2,7.4,553.0,32.4,0.0,-765.0,16821.0
27.2,65.3,869.0,-64.5,0.0,3492.0,0.0,1796.0,742.4,0.0
33.3,85.5,1121.0,56.2,32.8,0.0,100.0,4027.0,1648.5,0.0
34.0,86.0,986.0,-12.4,0.0,1721.0,0.0,2820.0,1163.9,0.0
25.6,63.0,1221.0,115.0,68.3,0.0,100.0,2912.0,1186.9,0.0
22.7,51.5,1075.0,44.6,25.9,0.0,83.6,1718.0,701.2,0.0
17.0,34.8,969.0,-3.6,0.0,727.0,8.2,0.0,-184.0,4075.0
23.5,54.9,1151.0,81.9,48.0,0.0,100.0,57.0,37.4,3319.0
25.8,63.8,1017.0,9.7,4.9,549.0,29.5,2769.0,1130.6,0.0
33.8,88.3,876.0,-68.1,0.0,3969.0,0.0,1344.0,575.9,0.0
24.6,53.6,974.0,-7.6,0.0,1165.0,1.2,0.0,-204.9,4554.0
17.4,38.8,1138.0,78.6,46.7,0.0,100.0,776.0,312.4,0.0
30.8,76.3,1033.0,13.5,7.8,545.0,37.9,3380.0,1385.2,0.0
29.9,73.2,1103.0,49.6,28.6,0.0,92.9,314.0,157.1,0.0
22.3,51.0,1055.0,34.7,19.6,0.0,68.5,176.0,82.3,502.0
21.2,51.6,1024.0,18.6,9.8,47.0,42.6,598.0,255.5,0.0
23.8,57.2,904.0,-44.4,0.0,2646.0,0.0,0.0,-1036.4,19838.0
18.7,41.5,963.0,-8.7,0.0,1034.0,0.1,1464.0,594.5,0.0
25.5,62.1,1067.0,36.7,21.1,0.0,72.7,1890.0,776.7,0.0
30.3,77.3,1158.0,77.4,45.0,0.0,100.0,926.0,403.9,0.0
27.7,66.8,1041.0,21.5,11.5,206.0,45.8,1668.0,693.9,0.0
25.0,63.0,1017.0,12.3,6.1,445.0,30.9,503.0,221.8,0.0
25.8,63.0,949.0,-23.5,0.0,1877.0,0.0,4700.0,1899.6,0.0
26.7,63.9,1007.0,4.8,2.1,784.0,22.4,0.0,-223.1,5595.0
28.8,69.2,1008.0,4.3,1.8,870.0,19.4,2134.0,880.2,0.0
23.5,55.7,1152.0,80.3,47.9,0.0,100.0,0.0,-918.1,22392.0
32.9,81.1,884.0,-62.6,0.0,3693.0,0.0,0.0,-1824.8,35187.0
29.8,78.6,1015.0,7.0,3.3,826.0,25.1,0.0,-932.4,19970.0
31.3,80.0,898.0,-52.7,0.0,3239.0,0.0,0.0,-1325.9,25537.0
19.3,43.8,956.0,-14.3,0.0,1225.0,0.0,0.0,-63.1,1452.0
32.0,79.3,1011.0,1.8,0.2,1125.0,16.0,155.0,93.6,0.0
24.6,58.4,943.0,-24.0,0.0,1802.0,0.0,2477.0,1009.2,0.0
28.6,70.3,1011.0,5.6,1.9,822.0,24.0,827.0,359.3,0.0
18.4,42.9,1046.0,32.3,18.4,0.0,67.3,2170.0,874.5,0.0
24.8,63.2,951.0,-23.1,0.0,1850.0,0.0,0.0,-693.7,13912.0
28.2,68.3,1013.0,7.2,4.0,693.0,26.8,1491.0,622.8,0.0
32.9,83.2,1023.0,7.7,3.8,904.0,26.2,0.0,-344.4,8401.0
30.8,77.5,781.0,-112.0,0.0,5593.0,0.0,0.0,-270.9,2083.0
26.8,62.8,775.0,-110.4,0.0,5362.0,0.0,0.0,-332.6,3190.0
29.6,72.0,926.0,-38.4,0.0,2606.0,0.0,1437.0,604.6,0.0
30.7,78.0,872.0,-65.1,0.0,3749.0,0.0,0.0,-500.1,8552.0
30.1,76.6,1012.0,4.9,2.2,924.0,21.1,0.0,-156.6,4422.0
29.0,72.7,965.0,-17.5,0.0,1763.0,0.0,869.0,377.5,0.0
34.2,86.9,1026.0,7.1,4.1,922.0,24.7,3518.0,1444.7,0.0
23.3,54.9,1034.0,22.4,11.9,0.0,49.4,3544.0,1434.0,0.0
25.4,59.7,1066.0,34.5,20.2,0.0,71.1,0.0,-1477.5,31917.0
26.0,63.5,1109.0,57.4,34.3,0.0,100.0,1495.0,619.3,0.0
32.4,81.1,1012.0,1.3,0.0,1125.0,15.5,1847.0,773.3,0.0
27.1,62.9,1088.0,45.9,27.1,0.0,88.2,302.0,143.4,0.0
18.3,37.9,932.0,-23.3,0.0,1601.0,0.0,430.0,178.4,0.0
27.5,64.6,1121.0,62.3,36.5,0.0,100.0,67.0,50.2,2482.0
25.3,64.9,970.0,-11.7,0.0,1409.0,0.0,1232.0,513.9,0.0
19.7,46.1,982.0,-0.3,0.0,717.0,13.4,1106.0,453.5,0.0
26.2,62.5,1188.0,98.2,57.2,0.0,100.0,0.0,-238.1,9564.0
21.2,49.2,931.0,-25.3,0.0,1808.0,0.0,0.0,-885.4,17366.0
